transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,stock_price,total_trade_amount,customer_account_type,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry
1507,2023-04-18,3588,5,1,54,185.82,136.40849442831637,7366.058699129084,1,3,0,0,High,1,2
9038,2024-10-01,1513,16,0,300,196.61,204.8192163091521,61445.76489274563,1,3,0,0,Mid,3,3
7394,2024-06-05,4023,5,0,53,182.21,48.95643664828199,2594.691142358946,1,4,0,0,High,1,2
1635,2023-04-27,4519,8,0,276,228.82,325.7369197509988,89903.38985127567,0,2,0,0,High,4,1
2458,2023-06-28,3588,7,1,201,167.77,120.225990161555,24165.424022472554,1,4,0,0,High,1,2
9892,2024-11-29,114,11,0,88,121.72625000000004,6.487325250366279,570.8846220322325,1,0,0,0,High,4,1
5559,2024-01-24,4955,11,1,276,208.83,11.59757062052053,3200.9294912636665,1,4,0,0,High,4,1
9752,2024-11-22,1513,5,0,146,194.7,50.182207132904594,7326.602241404071,1,0,0,0,High,1,2
2301,2023-06-15,4461,5,0,380,204.0,117.54801686937289,44668.246410361695,1,2,0,0,High,1,2
4538,2023-11-23,4955,12,1,77,205.23,130.1891461175456,10024.56425105101,1,2,0,0,Mid,1,7
2939,2023-08-02,3213,5,0,61,121.72625000000004,103.46299194812585,6311.242508835677,1,4,0,0,High,1,2
1564,2023-04-21,4747,5,1,79,206.84,124.67818590108472,9849.576686185692,1,0,0,0,High,1,2
5690,2024-02-01,3803,7,0,218,218.0,132.12247661174064,28802.699901359458,1,2,0,0,High,1,2
8659,2024-09-05,193,18,0,33,246.84,37.53281327336048,1238.582838020896,1,2,0,0,Mid,1,2
7518,2024-06-13,3588,1,0,31,184.78,349.3453546679766,10829.705994707274,1,2,0,0,Low,0,5
1980,2023-05-24,4747,9,1,262,193.97,140.46957177294647,36803.02780451198,1,4,0,0,High,0,5
1884,2023-05-17,2791,5,0,284,267.17625,119.170403477628,33844.394587646355,1,4,0,0,High,1,2
3804,2023-10-03,959,11,0,201,201.0,12.051564968515995,2422.3645586717153,1,3,0,0,High,4,1
439,2023-01-30,1903,7,0,41,121.72625000000004,143.56858233330664,5886.311875665572,1,1,0,1,High,1,2
4636,2023-11-29,4955,17,1,57,206.76,213.9781159225579,12196.7526075858,1,4,0,0,Mid,4,6
4529,2023-11-23,4747,7,0,62,200.58,139.70180014029424,8661.511608698243,1,2,0,0,High,1,2
4333,2023-11-09,1513,17,0,277,180.05,236.83002480968065,65601.91687228154,1,2,0,0,Mid,4,6
3574,2023-09-15,4747,8,1,164,199.97,331.39724024728497,54349.147400554735,1,0,0,0,High,4,1
8742,2024-09-11,4955,12,1,259,205.52,110.41949999615294,28598.650499003612,1,4,0,0,Mid,1,7
8912,2024-09-24,3938,5,1,290,208.95,42.23490110829763,12248.121321406312,1,3,0,0,High,1,2
4818,2023-12-11,182,12,0,36,267.17625,126.28376316696958,4546.2154740109045,1,1,0,0,Mid,1,7
6436,2024-03-27,3938,9,0,976,207.01,292.9642569851706,285933.11481752654,1,4,0,0,High,0,5
2987,2023-08-04,3938,12,0,9,184.25,144.72767346700118,1302.5490612030108,1,0,0,0,Mid,1,7
7839,2024-07-08,3900,5,0,213,213.0,48.20739698640525,10268.175558104318,1,1,0,0,High,1,2
705,2023-02-17,3938,17,0,196,209.72,139.2554970381224,27294.07741947199,1,0,0,0,Mid,4,6
2281,2023-06-14,193,5,1,659,217.98,124.75175454835106,82211.40624736335,1,4,0,0,High,1,2
8735,2024-09-11,203,10,1,104,129.25,81.05525096213714,8429.746100062262,1,4,0,0,Mid,2,0
4148,2023-10-27,2561,17,0,10,121.72625000000004,219.12926946613285,2191.2926946613284,1,0,0,0,Mid,4,6
5413,2024-01-16,4747,12,0,76,204.43,124.87247057395564,9490.307763620629,1,3,0,0,Mid,1,7
374,2023-01-24,3938,19,0,276,200.56,94.62893211173493,26117.58526283884,1,3,0,0,Mid,1,2
6406,2024-03-25,3938,17,0,66,204.58,143.5155653342514,9472.027312060593,1,1,0,0,Mid,4,6
9224,2024-10-14,474,5,0,59,205.47,40.454104578525794,2386.792170133022,1,1,0,0,High,1,2
2586,2023-07-06,3588,17,0,41,162.09,171.05141336465152,7013.1079479507125,1,2,0,0,Mid,4,6
1333,2023-04-06,1513,5,0,967,248.53,139.56550433679223,134959.84269367807,1,2,0,0,High,1,2
9573,2024-11-07,696,17,0,14,121.72625000000004,142.20028627005098,1990.8040077807136,1,2,0,0,Mid,4,6
5283,2024-01-08,3588,16,1,124,176.77,141.82054265817175,17585.747289613297,1,1,0,0,Mid,3,3
9132,2024-10-08,4519,5,0,73,211.74,36.70046331011734,2679.133821638566,0,3,0,0,High,1,2
8316,2024-08-12,3938,5,0,74,211.55,41.778649891110895,3091.6200919422063,1,1,0,0,High,1,2
9810,2024-11-26,1185,8,0,415,246.82,491.3163962878421,203896.30445945446,0,3,0,0,High,4,1
1785,2023-05-09,4747,17,1,91,194.94,163.18999969195033,14850.28997196748,1,3,0,0,Mid,4,6
3183,2023-08-18,20,17,1,47,267.17625,178.94414666875213,8410.37489343135,1,0,0,0,Mid,4,6
495,2023-02-01,1094,17,0,25,267.17625,110.95386131389655,2773.846532847414,1,4,0,0,Mid,4,6
7364,2024-06-04,428,5,0,260,173.5,47.72368940371751,12408.159244966551,0,3,0,0,High,1,2
2861,2023-07-27,193,8,0,673,227.07,355.23934649878856,239076.0801936847,1,2,0,0,High,4,1
7930,2024-07-12,1816,11,0,83,196.78,9.78570359961953,812.213398768421,1,0,0,0,High,4,1
4042,2023-10-20,4747,12,1,27,204.2,128.66186075812806,3473.8702404694577,1,0,0,0,Mid,1,7
7179,2024-05-21,2426,11,0,81,163.81,10.198395074214094,826.0700010113417,1,3,0,0,High,4,1
2898,2023-07-31,1340,5,0,268,267.17625,102.17392226599884,27382.61116728769,1,1,0,0,High,1,2
367,2023-01-24,1370,11,0,269,267.17625,27.594804913833148,7423.002521821117,1,3,0,0,High,4,1
850,2023-03-01,4747,16,0,33,165.55,170.6419204552229,5631.183375022356,1,4,0,0,Mid,3,3
7441,2024-06-07,2461,5,0,297,133.24,54.69057689148211,16243.101336770187,1,0,0,0,High,1,2
9455,2024-10-30,4519,5,1,208,210.88,53.20032439042566,11065.667473208538,0,4,0,0,High,1,2
4302,2023-11-08,4023,10,1,189,200.98,85.81754047082634,16219.515148986178,1,4,0,0,Mid,2,0
2654,2023-07-12,2890,12,0,77,121.72625000000004,144.7515869770072,11145.872197229555,1,4,0,0,Mid,1,7
3504,2023-09-11,1513,18,0,70,191.77,42.10230182877226,2947.1611280140582,1,1,0,0,Mid,1,2
1542,2023-04-19,1157,19,0,172,194.96,68.19634797336205,11729.771851418272,1,4,0,0,Mid,1,2
4166,2023-10-30,1513,10,1,111,177.86,92.69251699378746,10288.869386310409,1,1,0,0,Mid,2,0
8867,2024-09-19,4955,11,1,159,206.21,7.071979948404233,1124.4448117962731,1,2,0,0,High,4,1
323,2023-01-20,4747,12,0,4,174.89,165.4054547011188,661.6218188044752,1,0,0,0,Mid,1,7
2032,2023-05-29,3588,4,1,53,176.17,85.73233475795811,4543.81374217178,1,1,0,0,Low,1,4
814,2023-02-27,3588,11,0,153,177.75,23.459861616364933,3589.3588273038345,1,1,0,0,High,4,1
8940,2024-09-25,3812,11,1,80,188.97,8.34167272964565,667.333818371652,0,4,0,0,High,4,1
9376,2024-10-23,4747,9,1,408,204.3,305.13478027204025,124494.99035099242,1,4,0,0,High,0,5
1080,2023-03-17,4747,12,0,86,191.42,157.7620608181271,13567.537230358932,1,0,0,0,Mid,1,7
2227,2023-06-09,4235,17,0,150,150.0,156.2774449003505,23441.616735052576,1,0,0,0,Mid,4,6
9137,2024-10-08,4955,9,0,296,205.16,311.50081902914667,92204.24243262742,1,3,0,0,High,0,5
9532,2024-11-05,559,18,0,30,224.5,41.75669876956864,1252.700963087059,1,3,0,0,Mid,1,2
2706,2023-07-17,4354,17,1,80,140.33,189.3665019966068,15149.320159728542,1,1,0,0,Mid,4,6
6825,2024-04-24,717,5,0,41,121.72625000000004,57.22819213691543,2346.355877613533,1,4,0,0,High,1,2
7557,2024-06-17,637,11,0,62,189.9,8.741299882642942,541.9605927238624,1,1,0,0,High,4,1
1165,2023-03-23,2001,12,0,184,184.0,153.28536036741093,28204.50630760361,1,2,0,1,Mid,1,7
3262,2023-08-25,443,5,0,389,267.17625,121.1198699255026,47115.62940102051,0,0,0,0,High,1,2
4688,2023-12-04,4519,8,0,379,205.55,391.1904012998618,148261.1620926476,0,1,0,0,High,4,1
1451,2023-04-13,4747,9,0,712,207.43,148.15064801298345,105483.26138524422,1,2,0,0,High,0,5
3863,2023-10-06,4955,12,0,334,208.1,132.4318615269516,44232.241750001835,1,0,0,0,Mid,1,7
6104,2024-03-04,1513,17,0,406,182.91,148.86480861641172,60439.11229826316,1,1,0,0,Mid,4,6
9216,2024-10-11,3245,17,0,14,121.72625000000004,143.13099845822777,2003.8339784151888,1,0,0,0,Mid,4,6
7121,2024-05-16,4747,5,1,61,203.26,41.979928132766126,2560.7756160987337,1,2,0,0,High,1,2
6399,2024-03-25,3938,12,0,216,205.73,122.30404041412966,26417.672729452006,1,1,0,0,Mid,1,7
9589,2024-11-08,4955,16,0,171,203.93,222.5150235469804,38050.069026533645,1,0,0,0,Mid,3,3
6215,2024-03-12,1513,5,0,122,183.28,72.46423960177067,8840.637231416022,1,3,0,0,High,1,2
9646,2024-11-14,3477,5,0,208,196.67,56.472057036479136,11746.18786358766,1,2,0,0,High,1,2
5337,2024-01-11,4747,8,0,113,205.42,352.16102073592333,39794.195343159336,1,2,0,0,High,4,1
4057,2023-10-23,182,12,1,284,267.17625,129.14366204286932,36676.80002017489,1,1,0,0,Mid,1,7
9512,2024-11-04,4258,11,0,459,267.17625,6.6527753070687385,3053.623865944551,1,1,0,0,High,4,1
3000,2023-08-07,1494,11,0,394,267.17625,16.50617596335635,6503.433329562401,1,1,0,0,High,4,1
9025,2024-10-01,193,7,0,181,244.17,131.39332984343872,23782.192701662407,1,3,0,0,High,1,2
1232,2023-03-29,1513,17,1,192,234.44,161.1823060439492,30947.00276043825,1,4,0,0,Mid,4,6
1515,2023-04-18,3588,10,0,66,184.51,83.10738611008057,5485.087483265317,1,3,0,0,Mid,2,0
2314,2023-06-15,4747,12,0,75,194.34,153.93617992981862,11545.213494736397,1,2,0,0,Mid,1,7
1452,2023-04-13,653,9,0,33,267.17625,148.15064801298345,4888.971384428454,1,2,0,0,High,0,5
5268,2024-01-08,2920,5,0,168,173.42,126.1116831165163,21186.762763574738,1,1,0,0,High,1,2
6132,2024-03-06,4747,5,0,57,201.27,72.18701629590396,4114.659928866526,1,4,0,0,High,1,2
8532,2024-08-28,2032,5,0,80,267.17625,42.5546263351082,3404.370106808656,1,4,0,0,High,1,2
6465,2024-03-28,193,12,1,575,252.39,120.12333435917024,69070.9172565229,1,2,0,0,Mid,1,7
839,2023-03-01,2093,2,0,444,267.17625,13.048531993752084,5793.548205225925,1,4,0,0,Low,4,6
9916,2024-12-02,3938,5,0,186,212.3,50.51023310955865,9394.90335837791,1,1,0,0,High,1,2
8262,2024-08-07,4716,11,0,65,209.19,9.236794736713945,600.3916578864064,1,4,0,0,High,4,1
6415,2024-03-26,3938,7,0,129,204.32,125.95740161284697,16248.504808057258,1,3,0,0,High,1,2
8505,2024-08-26,4747,17,0,75,202.29,98.12238941839198,7359.179206379398,1,1,0,0,Mid,4,6
3568,2023-09-15,637,6,0,242,196.67,145.9786976477274,35326.84483075003,1,0,0,0,Mid,1,2
9265,2024-10-16,4955,11,0,518,204.79,7.757633517051173,4018.4541618325075,1,4,0,0,High,4,1
3088,2023-08-14,4747,9,1,92,189.4,131.82140023528845,12127.568821646537,1,1,0,0,High,0,5
8644,2024-09-05,2707,5,0,125,197.55,44.91445129554175,5614.306411942719,1,2,0,0,High,1,2
1715,2023-05-03,3299,12,0,126,126.0,152.98015788131795,19275.49989304606,1,4,0,0,Mid,1,7
340,2023-01-23,2306,5,0,211,211.0,136.0285466968156,28702.02335302809,1,1,0,0,High,1,2
9564,2024-11-07,4955,10,0,73,204.04,80.76695510503623,5895.987722667645,1,2,0,0,Mid,2,0
5943,2024-02-21,4747,8,1,472,202.35,366.0629246654197,172781.7004420781,1,4,0,0,High,4,1
9870,2024-11-28,4776,17,0,29,267.17625,131.04852957938684,3800.4073578022185,1,2,0,0,Mid,4,6
8103,2024-07-25,4955,12,1,37,204.53,113.17076736531992,4187.318392516837,1,2,0,0,Mid,1,7
8489,2024-08-26,4747,4,0,26,202.35,104.64861679521634,2720.864036675625,1,1,0,0,Low,1,4
589,2023-02-08,570,12,0,127,210.67,163.01957715731805,20703.48629897939,0,4,0,0,Mid,1,7
3366,2023-09-01,1513,6,0,239,196.29,151.975136315297,36322.057579355984,1,0,0,0,Mid,1,2
2671,2023-07-13,4955,11,1,291,204.85,19.25347397636585,5602.760927122462,1,2,0,0,High,4,1
3590,2023-09-18,3588,5,0,127,178.05,109.80791773976622,13945.60555295031,1,1,0,0,High,1,2
35,2023-01-03,4747,12,0,73,235.33,157.96263594264707,11531.272423813236,1,3,0,0,Mid,1,7
29,2023-01-03,1513,5,1,28,121.72625000000004,131.08143877163977,3670.2802856059134,1,3,0,0,High,1,2
8554,2024-08-29,4572,5,0,88,121.72625000000004,46.030469016416426,4050.6812734446453,1,2,0,0,High,1,2
8118,2024-07-26,4747,8,0,210,201.07,442.9475613601925,93018.98788564042,1,0,0,1,High,4,1
2171,2023-06-06,4747,16,0,124,195.89,152.75112836479224,18941.13991723424,1,3,0,0,Mid,3,3
8378,2024-08-16,3588,8,1,378,184.28,468.4798461442766,177085.38184253656,1,0,0,0,High,4,1
5621,2024-01-29,3588,9,0,186,178.49,221.4048113881339,41181.29491819291,1,1,0,0,High,0,5
890,2023-03-03,4035,18,0,178,178.0,77.31668061521634,13762.36914950851,1,0,0,0,Mid,1,2
6490,2024-04-01,3938,5,0,66,206.5,69.48344965967608,4585.907677538621,1,1,0,0,High,1,2
3323,2023-08-29,1865,16,0,24,121.72625000000004,131.38642769432843,3153.2742646638826,1,3,0,1,Mid,3,3
9397,2024-10-24,319,8,0,128,267.17625,475.36231140934166,60846.37586039573,1,2,0,0,High,4,1
3515,2023-09-12,1157,11,1,19,157.46,12.65804437702471,240.5028431634695,1,3,0,0,High,4,1
4421,2023-11-16,2105,7,0,124,121.72625000000004,141.51036725013256,17547.285539016437,1,2,0,0,High,1,2
8352,2024-08-14,1836,12,0,327,207.0,118.7451051501361,38829.649384094504,1,4,0,0,Mid,1,7
5362,2024-01-12,3588,17,0,33,176.74,211.3054777273265,6973.080765001774,1,0,0,0,Mid,4,6
3734,2023-09-27,3339,12,0,85,267.17625,130.53200563348878,11095.220478846546,1,4,0,0,Mid,1,7
9464,2024-10-30,1192,11,0,109,267.17625,6.768471786108538,737.7634246858306,1,4,0,0,High,4,1
7082,2024-05-13,3853,19,1,52,121.72625000000004,52.82878221661998,2747.096675264239,1,1,0,0,Mid,1,2
1655,2023-04-28,1494,11,1,85,267.17625,20.88292437315619,1775.0485717182762,1,0,0,0,High,4,1
5033,2023-12-25,1157,5,1,596,189.31,102.96032833649907,61364.35568855345,1,1,0,0,High,1,2
224,2023-01-16,3595,19,0,46,121.72625000000004,104.11173300820532,4789.139718377444,1,1,0,0,Mid,1,2
8626,2024-09-04,182,5,0,5000,267.17625,43.563461249492846,217817.30624746424,1,4,0,0,High,1,2
6195,2024-03-11,227,6,1,23,203.29,158.659273473171,3649.163289882933,1,1,0,0,Mid,1,2
1591,2023-04-25,2988,4,0,161,195.0,132.67769459294087,21361.10882946348,1,3,0,0,Low,1,4
5983,2024-02-23,3938,8,1,104,205.36,394.5420731102837,41032.3756034695,1,0,0,0,High,4,1
3257,2023-08-24,1513,12,0,57,198.66,133.7387140727609,7623.106702147371,1,2,0,0,Mid,1,7
6681,2024-04-12,3588,9,1,158,183.88,294.12237485268844,46471.335226724776,1,0,0,0,High,0,5
4771,2023-12-07,4747,10,0,31,207.52,80.9538778657384,2509.5702138378906,1,2,0,0,Mid,2,0
2182,2023-06-07,1157,8,0,65,170.16,298.8837010162378,19427.44056605546,1,4,0,0,High,4,1
6804,2024-04-22,4955,19,1,103,204.84,48.84848002069842,5031.393442131937,1,1,0,0,Mid,1,2
4914,2023-12-18,3914,5,0,179,195.44,95.85589541508854,17158.205279300848,1,1,0,0,High,1,2
6787,2024-04-22,193,8,1,572,253.73,391.7978749100075,224108.3844485243,1,1,0,0,High,4,1
4790,2023-12-08,150,8,0,109,121.72625000000004,368.4570190722834,40161.81507887889,1,0,0,0,High,4,1
1210,2023-03-28,4955,9,1,50,218.55,159.48178564732564,7974.089282366282,1,3,0,0,High,0,5
422,2023-01-27,4747,5,1,49,157.6,138.7917995900418,6800.798179912048,1,0,0,0,High,1,2
8741,2024-09-11,3784,11,0,388,267.17625,6.7925531836120605,2635.5106352414796,0,4,0,0,High,4,1
1707,2023-05-03,4747,6,1,88,199.16,154.1242107881218,13562.930549354718,1,4,0,0,Mid,1,2
1159,2023-03-23,845,7,0,326,126.06,123.36310322288456,40216.37165066037,1,2,0,1,High,1,2
2307,2023-06-15,4955,7,0,176,207.29,104.70260692558408,18427.658818902797,1,2,0,0,High,1,2
274,2023-01-18,4747,12,0,36,185.83,165.12123830924537,5944.364579132834,1,4,0,0,Mid,1,7
172,2023-01-12,583,11,0,2041,267.17625,26.09954751880537,53269.17648588176,1,2,0,0,High,4,1
3957,2023-10-16,227,5,0,320,212.39,100.6014946774221,32192.478296775073,1,1,0,0,High,1,2
6697,2024-04-15,38,11,0,173,155.67,12.718193887489484,2200.2475425356806,1,1,0,0,High,4,1
3189,2023-08-21,4519,2,1,95,209.33,17.122936458999668,1626.6789636049684,0,1,0,0,Low,4,6
8133,2024-07-29,3588,5,1,257,184.85,48.1982487339256,12386.94992461888,1,1,0,1,High,1,2
4809,2023-12-11,1157,8,0,117,184.88,378.2437601529993,44254.51993790092,1,1,0,0,High,4,1
8084,2024-07-24,3772,12,0,55,201.73,112.85082299563835,6206.79526476011,1,4,0,0,Mid,1,7
1565,2023-04-21,4651,8,0,322,267.17625,307.517393801033,99020.60080393263,0,0,0,0,High,4,1
1783,2023-05-09,4747,11,1,156,195.36,21.574050699751087,3365.5519091611695,1,3,0,0,High,4,1
844,2023-03-01,1157,7,0,137,218.65,125.70739541891034,17221.913172390716,1,4,0,0,High,1,2
9346,2024-10-22,4747,5,1,48,204.33,46.429362392175584,2228.609394824428,1,3,0,0,High,1,2
4462,2023-11-20,945,8,0,1107,267.17625,314.91694555192385,348613.0587259797,1,1,0,0,High,4,1
905,2023-03-06,4747,11,1,76,163.78,24.42985451457229,1856.6689431074942,1,1,0,0,High,4,1
5912,2024-02-19,4955,6,1,30,209.64,157.37672931620088,4721.301879486026,1,1,0,0,Mid,1,2
9951,2024-12-03,3588,17,1,40,181.22,125.53165437147764,5021.266174859105,1,3,0,0,Mid,4,6
9298,2024-10-18,3163,5,0,314,267.17625,46.67517535194782,14656.005060511616,1,0,0,0,High,1,2
1548,2023-04-20,182,8,0,75,267.17625,296.47678164398906,22235.758623299178,1,2,0,0,High,4,1
2081,2023-05-31,4519,9,1,206,231.76,150.53298354569412,31009.794610412988,0,4,0,0,High,0,5
9882,2024-11-29,3440,5,0,63,121.72625000000004,49.83918136440956,3139.8684259578026,1,0,0,0,High,1,2
3986,2023-10-17,3587,18,0,168,168.0,35.841273875994695,6021.334011167109,1,3,0,0,Mid,1,2
6390,2024-03-25,3588,7,0,164,181.43,125.7165994275447,20617.52230611733,1,1,0,0,High,1,2
7580,2024-06-19,4747,5,0,1085,202.75,52.40709374940906,56861.696718108826,1,4,0,0,High,1,2
9246,2024-10-15,363,12,0,44,267.17625,96.26547985355272,4235.681113556319,1,3,0,0,Mid,1,7
6568,2024-04-04,4747,19,0,298,202.82,48.97737954747063,14595.25910514625,1,2,0,0,Mid,1,2
8207,2024-08-02,4747,15,1,11,200.92,135.9821241085938,1495.8033651945318,1,0,0,0,Low,1,4
3821,2023-10-04,3853,8,0,203,121.72625000000004,359.6747125923503,73013.96665624711,1,4,0,0,High,4,1
2647,2023-07-12,280,8,1,123,164.8,337.78270807750494,41547.273093533106,0,4,0,0,High,4,1
4455,2023-11-20,1513,5,1,35,177.29,89.18750442724192,3121.5626549534672,1,1,0,0,High,1,2
7160,2024-05-20,4519,7,1,213,213.35,142.31784518583615,30313.7010245831,0,1,0,0,High,1,2
8222,2024-08-05,4747,11,1,113,200.72,8.956397891008379,1012.0729616839468,1,1,0,0,High,4,1
8597,2024-09-02,717,5,0,1428,267.17625,43.811204438034586,62562.399937513386,1,1,0,0,High,1,2
9590,2024-11-08,193,17,1,41,246.51,148.23483488619124,6077.62823033384,1,0,0,0,Mid,4,6
6072,2024-03-01,3588,8,0,53,182.48,446.785053255141,23679.607822522474,1,0,0,0,High,4,1
2156,2023-06-06,4747,5,0,80,197.0,122.7257368913818,9818.058951310544,1,3,0,0,High,1,2
6713,2024-04-16,182,9,1,149,267.17625,289.8939020110324,43194.19139964383,1,3,0,0,High,0,5
3716,2023-09-26,791,19,0,90,121.72625000000004,65.82806368670342,5924.525731803307,1,3,0,0,Mid,1,2
4058,2023-10-23,474,12,0,186,191.97,129.14366204286932,24020.721139973695,1,1,0,0,Mid,1,7
5953,2024-02-21,1185,19,1,92,267.17625,50.756568256023705,4669.604279554181,0,4,0,0,Mid,1,2
3103,2023-08-15,3011,5,0,503,267.17625,116.56681694454412,58633.10892310569,1,3,0,0,High,1,2
559,2023-02-07,845,10,0,86,122.5,70.8033799560764,6089.09067622257,1,3,0,0,Mid,2,0
4611,2023-11-28,3163,12,1,18,267.17625,126.8877696132272,2283.97985303809,1,3,0,0,Mid,1,7
6979,2024-05-07,2946,2,0,46,189.71,19.079019881106444,877.6349145308964,1,3,0,0,Low,4,6
1437,2023-04-12,4939,16,0,378,267.17625,180.19416953993505,68113.39608609545,1,4,0,0,Mid,3,3
508,2023-02-02,4703,9,0,114,121.72625000000004,181.3446848475972,20673.29407262608,1,2,0,0,High,0,5
1870,2023-05-16,3588,8,1,119,182.57,315.97014735982674,37600.44753581938,1,3,0,0,High,4,1
756,2023-02-22,3696,11,0,99,121.72625000000004,25.18900429264413,2493.7114249717692,1,4,0,0,High,4,1
5420,2024-01-17,3055,2,0,10,121.72625000000004,21.89537639349057,218.95376393490568,1,4,0,0,Low,4,6
4051,2023-10-23,4747,2,0,43,203.68,17.538778449401814,754.167473324278,1,1,0,0,Low,4,6
8090,2024-07-24,4955,17,0,27,204.76,104.06758859745732,2809.8248921313475,1,4,0,0,Mid,4,6
3837,2023-10-05,193,5,0,146,237.17,115.11208304528223,16806.364124611206,1,2,0,0,High,1,2
2119,2023-06-01,2779,17,0,63,160.75,173.25405932120964,10915.005737236208,1,2,0,0,Mid,4,6
6153,2024-03-07,4747,4,0,76,201.79,96.83920609787552,7359.7796634385395,1,2,0,0,Low,1,4
7809,2024-07-04,2614,8,0,94,124.75,481.0540311973022,45219.07893254641,1,2,0,0,High,4,1
502,2023-02-02,2426,5,0,262,267.17625,135.17732682089374,35416.45962707416,1,2,0,0,High,1,2
6260,2024-03-14,3588,10,0,94,181.08,77.41691123043141,7277.1896556605525,1,2,0,0,Mid,2,0
9744,2024-11-21,3588,11,1,150,179.95,7.159262379276703,1073.8893568915055,1,2,0,0,High,4,1
1540,2023-04-19,2426,17,1,42,267.17625,138.75521315760224,5827.718952619294,1,4,0,0,Mid,4,6
6142,2024-03-06,1902,9,0,134,239.33,262.95849417678284,35236.4382196889,1,4,0,0,High,0,5
1212,2023-03-28,4747,11,1,303,210.97,22.631209319041467,6857.256423669564,1,3,0,0,High,4,1
9123,2024-10-07,3588,12,0,23,180.6,97.9819446485632,2253.5847269169535,1,1,0,0,Mid,1,7
673,2023-02-15,4747,12,1,104,145.48,159.17614878271564,16554.319473402426,1,4,0,0,Mid,1,7
3378,2023-09-01,3339,12,0,1715,267.17625,132.8651476191462,227863.72816683573,1,0,0,0,Mid,1,7
8784,2024-09-13,2405,17,0,53,121.72625000000004,125.59125102173824,6656.336304152127,1,0,0,0,Mid,4,6
1465,2023-04-14,4747,4,0,40,206.11,138.75524920272392,5550.209968108957,1,0,0,0,Low,1,4
1193,2023-03-27,1151,8,0,45,121.72625000000004,307.25950618101194,13826.677778145537,1,1,0,0,High,4,1
6985,2024-05-07,319,8,1,248,267.17625,441.59251066213193,109514.94264420871,1,3,0,0,High,4,1
1873,2023-05-16,845,9,1,61,161.38,141.77297631679232,8648.151555324332,1,3,0,0,High,0,5
3591,2023-09-18,809,5,0,405,267.17625,109.80791773976622,44472.20668460532,1,1,0,0,High,1,2
6727,2024-04-17,4747,8,0,284,202.85,384.2122509242554,109116.27926248853,1,4,0,0,High,4,1
506,2023-02-02,845,8,0,213,127.71,255.5905264462001,54440.78213304062,1,2,0,0,High,4,1
8119,2024-07-26,2783,9,0,137,227.5,227.13818058876944,31117.930740661413,1,0,0,1,High,0,5
507,2023-02-02,3772,8,0,75,143.33,255.5905264462001,19169.289483465007,1,2,0,0,High,4,1
9450,2024-10-29,4955,12,0,130,204.07,94.80417602709224,12324.542883521992,1,3,0,0,Mid,1,7
7132,2024-05-16,558,12,0,225,225.0,130.42930493466872,29346.59361030046,1,2,0,0,Mid,1,7
4808,2023-12-11,193,6,0,104,267.17625,140.4607507539524,14607.918078411049,1,1,0,0,Mid,1,2
7304,2024-05-29,2735,13,0,17,143.14,123.05497414196444,2091.9345604133955,1,4,0,0,Low,3,3
1774,2023-05-09,4994,3,0,75,121.72625000000004,53.29740629241576,3997.3054719311817,1,3,0,0,Low,2,0
6855,2024-04-26,3938,9,1,70,205.25,338.53245475668314,23697.27183296782,1,0,0,0,High,0,5
4907,2023-12-15,3498,11,1,487,196.88,13.037843075724648,6349.429577877904,1,0,0,0,High,4,1
798,2023-02-24,193,12,0,204,196.21,161.03774540411584,32851.70006243963,1,0,0,0,Mid,1,7
8786,2024-09-13,4955,17,0,376,205.39,125.59125102173824,47222.31038417358,1,0,0,0,Mid,4,6
7071,2024-05-13,4747,7,1,75,203.29,140.96807525287565,10572.605643965673,1,1,0,0,High,1,2
2830,2023-07-26,650,5,0,86,121.72625000000004,101.86205641434424,8760.136851633604,1,4,0,0,High,1,2
9320,2024-10-21,4023,8,0,890,176.28,453.1317927970544,403287.2955893784,1,1,0,0,High,4,1
8738,2024-09-11,3938,11,0,218,208.0,6.7925531836120605,1480.7765940274292,1,4,0,0,High,4,1
313,2023-01-20,4747,8,0,75,180.15,222.71764410264737,16703.823307698553,1,0,0,0,High,4,1
747,2023-02-22,2434,8,0,189,267.17625,292.61134958408144,55303.54507139139,1,4,0,0,High,4,1
3570,2023-09-15,193,7,1,197,238.5,136.68294065298758,26926.539308638552,1,0,0,0,High,1,2
791,2023-02-24,3588,8,0,45,178.2,260.1338730554048,11706.024287493217,1,0,0,0,High,4,1
2477,2023-06-29,1816,7,1,147,158.06,121.54547920399692,17867.185442987546,1,2,0,0,High,1,2
9326,2024-10-21,193,11,0,232,247.84,7.617636750362131,1767.2917260840143,1,1,0,0,High,4,1
2571,2023-07-06,3498,6,0,104,194.1,146.5729337482511,15243.585109818116,1,2,0,0,Mid,1,2
5287,2024-01-08,1513,17,1,25,178.09,215.89952436502807,5397.488109125702,1,1,0,0,Mid,4,6
5216,2024-01-03,4955,18,0,99,204.69,35.50643026000577,3515.1365957405715,1,4,0,0,Mid,1,2
2164,2023-06-06,3087,8,0,153,121.72625000000004,298.8113740112441,45718.140223720344,1,3,0,0,High,4,1
6578,2024-04-05,2316,10,0,119,121.72625000000004,76.76208503285528,9134.688118909778,1,0,0,0,Mid,2,0
